market_cap,tvl_current,tvl_growth_1m,tvl_stability,tvl_mcap_ratio,project_age,funding
-0.1524715658963549,0.0342336433686826,0.2740431923288076,0.9292203680825976,-0.0873612584319982,-0.3804681500860356,0.151650618876566
-0.229342028711681,-0.0019398497764189,0.3735830146800827,0.9350228077052628,-0.0769169992782032,-0.1816396861528478,0.007569747581931
-0.2121828404402317,-0.021381065701998,0.3164028733928813,0.942440267072394,-0.0904760094081374,0.4063988531348421,-0.0020385833758904
-0.1240491822966274,0.0054867035256766,0.3021216347992986,0.9377657889061782,-0.096148402377675,0.9280958985758564,0.0018756393737248
-0.0666455481254423,0.0156284119833561,0.2852822013795714,0.800339790413565,-0.1087378095169853,-1.4525792762048315,0.0168159724005637
-0.2364723868069292,0.0078313014043197,0.3389770157254242,0.9919871507362228,-0.0867381200953635,0.6829247701919727,-0.0094527123675702
-0.1311333969269944,-0.0246811009767512,0.3537759996430635,0.9253881039919112,-0.0983521746015554,-0.0325898245880305,0.0114181781171207
-0.227614245257625,0.001653405541564,0.3312727808200005,0.9205062012624408,-0.0995604444855307,0.4043108195288061,-0.0113434607310442
0.0208041574621856,-0.0126020276599544,0.283656060881034,0.9232649731395784,-0.083204117389126,1.007967464972149,0.082092651021787
-0.1046504501708982,0.0306898103315932,0.3525081259125338,0.9030304030504844,-0.0898610599223616,-0.0598389556926934,0.1544066385982072
-0.1972041845213516,-0.02129508310941,0.2762817032890617,0.899986706508442,-0.0971792397005459,0.2439786720670512,-0.0070653196269027
-0.2070953585327345,0.0153009643755973,0.3234849210807104,0.9265359969621428,-0.0766453004688417,0.4274652868689053,0.0198904700050576
-0.219986670205365,0.0108650100031532,0.3184747625481577,0.9223690613703012,-0.0900330223038251,0.4416180480015308,0.004395608418225
-0.2128540741767657,-0.0180809953351033,0.3182956802774803,0.5588764228770889,-0.0902481596397733,0.3770166536102881,0.0063258442596077
-0.1363758753463035,0.0063294240939457,0.3303603564469379,0.9645463589819524,-0.0958571896823013,-1.1449223943215372,0.0160587445064629
-0.242545702765995,-0.0166726098179401,0.3098062660009729,0.9607371127236444,-0.1000755621975794,0.3414395097161254,-0.0002887915676193
-0.1945946318967946,-0.0118444631602017,0.3307046793875051,0.8960482898259682,-0.0970506664541765,0.44328270031243,0.0072662376075026
-0.2087826532491969,0.0114349648977115,0.2338643532396882,0.779454132965871,-0.0903830865540904,0.0281935617150071,-4.706636389392784e-05
-0.2096146696200575,0.0008051024690706,0.3083957304444799,0.8456752960064217,-0.0948685151203936,-0.8345436897758916,0.012159246911159
-0.2219129979006621,-0.0093543472233291,0.3760688976113801,0.9044177479250411,-0.1105097040391018,-1.0824254328694831,0.0066263531013202
-0.1896748680434163,0.0139391849053018,0.310413267266147,0.954346408142864,-0.1135516450769197,-2.0342685149785438,-0.0047726517696422
-0.2083902447106069,-0.0029929464147153,0.2966323703526836,0.7502930669968908,-0.0823330499420073,-0.1975558478267221,0.0108938443143921
-0.2101585879109931,0.0036545190310386,0.359059685714381,0.9297402304768184,-0.0994779815738686,0.3074752686072465,0.00331606771628
-0.2271832154789581,0.0243007521381026,0.3325171411747779,0.973309147333684,-0.0830501348295096,-0.7687494675609262,-0.0077459952564984
-0.2150432094265327,0.0083251800920211,0.3195751929462364,0.954897273410475,-0.1078638549745855,2.307007193075422,0.0196075464571038
0.1640223401792281,0.0196359332408344,0.1831866922477552,0.6485233159387436,-0.1072905281230133,0.9808365254472732,-0.0150746585249068
-0.1985995059979785,0.0129594880756367,0.3122238109481174,0.93840559961073,-0.1069505308502314,-0.6836146454010138,0.0181073635659011
-0.2111851946646633,0.0106560516945907,0.3222288072251252,0.9795924066511554,-0.0919334661808817,-1.342111512850633,-0.0136592244111583
-0.1874585318590364,0.013933677889349,0.2729556053723319,0.8480744736432936,-0.110314971709364,-1.7373215279110692,-0.0045343778599384
-0.1371861785404091,0.0027008553409598,0.3251273734677016,0.963206620691954,-0.1158097331403548,-1.1261141853406396,0.0284513643867944
-0.1869624535888232,-0.0012838250523916,0.2354499484901339,0.7912418801527372,-0.1026971927177961,0.0432165192181411,-0.0061037112693297
-0.2112049563152005,-0.0110946808146504,0.3003752699940077,0.9964488980307016,-0.1131599224664797,-2.043164525676166,0.0102664361218267
-0.2154936557734349,0.0073360720582545,0.3672463939674006,0.8905558137228476,-0.0872880310531806,-1.0778562879433082,-0.0069057395314302
-0.2069267638843387,-0.0075962468024604,0.2389790631283417,0.777892099377292,-0.0909904046202991,-1.2304979411358397,0.0122988404337336
-0.2067982017566834,0.0031927508368875,0.3159001566460723,0.9869318809433826,-0.0819752583744399,-1.507567945409346,0.0033955952342352
-0.2269764721234128,-0.0085047611027408,0.320871581805754,0.9338604638143913,-0.0921548476269724,0.0147086173423223,0.003119723315387
-0.228410189048184,-0.003734517174207,0.3094198210364672,0.9752778988813864,-0.0887807873509497,-1.3336790608782632,-0.006714858157592
-0.2174627839830614,0.0102991476798609,0.3404340102153919,0.9441617673582092,-0.0915177334463004,0.1448908652600319,-0.0251277648038484
-0.236585378439996,-0.0006545162088944,0.3148386324622302,1.014055591633562,-0.1000259064369708,-2.069297224030884,0.013448209440876
-0.2127504219193429,0.0041612714647698,0.3291550350242144,0.9427232174399433,-0.0917822711802226,0.4109776408545089,0.0184239217336344
-0.198978177061747,0.0031946216684374,0.3070760119163696,0.9648465605606884,-0.0956222504622082,0.4375301914859579,0.0044408146225299
-0.1265985978620998,-0.0133407984110716,0.32037322940493,0.9561645857655088,-0.0921155695022335,-0.1642622295681666,0.2090038377236186
-0.2174976339240959,0.0064976464903358,0.3164700164214813,0.974748908690669,-0.1111160117583696,0.4364575736088521,0.0267535314011486
-0.1954528408993253,0.0040644779121775,0.2860971045751949,0.8353481161246584,-0.1085746941864587,-1.7416163618198697,-0.0121090363025009
-0.2108092687570239,-0.0014083662872534,0.3281153374085162,0.7482511123477272,-0.1100615089386803,0.4939527026220981,-0.0053226453607717
0.1551652812822181,-0.0097035744067925,0.1713243120825194,0.6404245587333429,-0.0967169243164485,0.9514919848162376,0.0010031562934663
-0.1909809158375162,-0.0123903662932556,0.2876499499399015,0.9557092255290148,-0.0912212806182811,-2.0569853617410034,-0.0137721509409596
-0.1712540243533087,0.0044743479721447,0.2893798968387602,0.8874258675772607,-0.1194235027488827,0.5287575649079184,0.0031258362049109
-0.1702999488908199,0.0010623792630123,0.3355895800464056,0.961582455368387,-0.0953387999658233,1.1043212102626454,0.020318574794121
-0.215311116179515,-0.0054722258140036,0.3094119357210466,0.7927192735521066,-0.0677981116624588,-0.2086934401372276,0.022540523190219
-0.1497625188743359,0.0024469188927954,0.3241805952418963,0.9569570079910684,-0.0833173875256865,-0.160660734507718,0.0289803307422449
-0.210786035559668,0.0143223655710531,0.3504685495910406,0.931038481586246,-0.0965108267331532,0.3224474543907843,-0.0141768733812954
-0.2207258572209575,0.001379061907059,0.3008394936209107,0.964530006285575,-0.0849964626748881,-0.7576629864318902,0.0021470239773651
-0.2171021107938495,0.0050509102858701,0.3483032461230268,0.8800379008274881,-0.0934406664021212,0.0789393411187516,0.0042409817048812
-0.2052934930245455,0.0159798871785289,0.3315934808554043,0.977741707214682,-0.1064929137008441,0.4288644718192688,0.020302506691491
-0.216175931759479,0.0104596838263153,0.2535961685050169,0.8171436490146093,-0.1028080344276451,0.387989657532544,0.0089670805176904
-0.2069832901219819,-0.0120772601172889,0.325237532872912,0.9057144544247324,-0.090301468724593,0.566335697266777,0.0011479335130864
-0.1928339677546731,-0.0159192872525737,0.2751788666752058,0.9012030050922382,-0.107198383382208,0.5238428568845085,0.0081313802499139
-0.053934123171224,-0.008459049250977,0.2630768039406678,0.8879880275838054,-0.1172904631303441,-1.6911443920766964,0.0145055781427688
-0.2039807095478007,-0.0024985936587565,0.317046073491024,0.9808880209862342,-0.1055647396074159,0.6807183685146939,-0.0096420476176685
-0.2013076210578587,-0.0038332403782005,0.3175639594556402,0.9301189726731068,-0.0926795315847938,0.4488107015287691,-0.0010014953119857
-0.1901276415329597,-0.0054889745653194,0.2773970665284642,0.8670130623604444,-0.107029030037649,-0.5603281791798699,-0.0027488756972507
-0.0466153336421858,-0.0007645813410966,0.3414855453704871,0.9720411958652672,-0.1058693500498921,0.021891458217625,0.0253668476481334
-0.2133834169255644,-0.0077396401054054,0.282527455361978,0.9288190382534468,-0.1136603690296614,0.407577024546258,0.0002070586339274
-0.1936030446090017,0.0060160550742205,0.1204778542958231,0.52418080784067,-0.0816640234575442,-1.6170103469503934,-0.0054285498563252
-0.2104749926844392,0.0031129811427097,0.3402674467031228,0.9694299750711968,-0.1011662079375228,0.6944351151559225,-0.0010304344296839
-0.2121389627978422,0.0022245239556641,0.3150820845124913,0.5616314880307086,-0.0909932051083527,0.3972856003636553,0.0250462949392031
-0.0663202762704183,0.0191006674274773,0.271724946926579,0.8809783700962567,-0.0956516747901173,-1.6435851167971345,0.0111785250894852
-0.2072019741043085,0.0043796254381707,0.330671053683217,0.992245032011999,-0.0905013136802174,0.7026244575878869,-0.0146586899800182
-0.2194274433074013,-0.0114691598397932,0.2089497464040803,0.7833587758332362,-0.0907678861640971,-0.7156844080536057,0.0110768249271584
0.334851312197942,-0.0018151309494277,0.3060747248605884,0.8347396475121677,-0.1038708701376468,-0.058191278485357,-0.0062577628072886
-0.2163041796660423,0.0067753809775579,0.3137241050800667,0.9762745449381164,-0.0994512510154884,2.313408218894113,-0.0177997377911153
-0.2001833495649089,0.0050829691750175,0.3004896815508603,0.7550619461806339,-0.0957953027698799,-0.2013306267068688,0.0151840658010325
-0.0628195319986821,0.018340036338271,0.2554311422515899,0.8948134204699331,-0.0859072520724962,-1.678592165268088,0.0033893698877473
-0.0466985153799014,0.0013699830301749,0.342658688465818,0.9554437084526416,-0.0953305774797561,0.0348093638140323,0.0333484641382527
-0.2043635663643884,-0.0147037144455962,0.3228170547714144,1.0091089876731765,-0.1028763245697647,0.0923541955415054,-0.0041890015127235
-0.1827692708653197,0.0038700337543045,0.1538036153249111,0.5025510914645553,-0.1102938254600443,-1.32279116227066,-0.006040074295577
-0.2078549445507867,0.0068628850802579,0.2768707199818359,0.8858196588797528,-0.0885892322206919,0.347478938207594,0.0063213641195061
-0.2177318807374938,0.0178489298813866,0.3227926880274488,0.9894262417307402,-0.0972492781340786,0.0677250478886897,-0.0223731442548713
-0.2082022999600602,0.0010416459464906,0.3198146407594263,0.9663455000058152,-0.095827239882191,2.2872730786808626,0.0239032259058621
-0.2214694914483518,0.0084597719787351,0.3200287019409598,1.007328173098129,-0.0912564928750975,1.026332633226763,0.0030294072343208
-0.201026779323771,-0.0137575253537507,0.314404948183081,0.9284204914015824,-0.0864317855422717,0.4328008368072291,0.01122005831846
-0.2227812504194776,-0.0197190116067878,0.3189168396755096,0.9313690473277798,-0.112532708507324,0.4166690939019263,0.012556236701383
-0.2332348198732839,0.0111949272339245,0.3226441485665952,1.0186027014193078,-0.0761133386550874,0.0923798873789892,-0.0090486207538366
-0.18717631882785,-0.0023721913817023,0.167855864596586,0.597736925455145,-0.0993976672260949,0.2048534100309786,0.0148926761931215
-0.1213565037211889,-0.0151718801518594,0.3181891310813969,0.9356287129736484,-0.1118265350603948,0.9149639166403084,0.0044894135690402
-0.2092280851362435,-0.006707522020396,0.2985270200096738,0.994520655483168,-0.0976742403737628,0.068888629834538,0.0109239335185953
-0.2128521759263071,-0.0101389008430741,0.3222350959879,1.012297649935186,-0.0925315707455085,0.6441744919525318,-0.0069571743394419
-0.1719763719846248,0.006535676799512,0.1128750740798761,0.5027096953645926,-0.0849971675612876,-1.6083587785903954,0.014205627590603
-0.1869741692484447,0.0012272431204486,0.2976050650981188,0.8908057874760725,-0.0856649438906414,0.5301861211454203,0.0213895401307171
-0.2195613851724388,-0.0063624426786194,0.2701599843283964,0.870864111607712,-0.0833054470989707,0.0975868309349613,0.0262948044808029
-0.2186591954513191,0.0048587872308311,0.3568039862932347,0.9341816123715156,-0.0843005709872048,-0.1858488965077487,-2.9790949725299297e-05
-0.2011245960038533,-0.0016427217224845,0.2934901338694776,0.6461491073571172,-0.0979975559614032,0.3369413391737351,0.0036508408694465
-0.2088568393667849,0.0064627276239848,0.3358044515887711,0.964930926274314,-0.1005653079859656,-1.3331881630111908,0.0165970701204632
-0.1248092134904801,-0.0037865453727215,0.3019456076662517,0.9164636401403649,-0.0981451887792007,1.0104564016415647,0.0007256214789266
-0.2244004587758879,0.0088457037390971,0.2787824982437941,0.8727210194588683,-0.0613051251214664,0.3209536556363717,0.0081040424385657
-0.2116128000447299,-0.0056526610104886,0.2314313488856824,0.7752530784753804,-0.0760465345333132,0.4486905904046944,0.0077272521864062
-0.1841145934967778,-0.0129880220880815,0.1246825761531691,0.5369808278153922,-0.0686593168944347,-1.620562740212109,0.0010727656631966
-0.2224745873183476,0.0055274133134787,0.3094725853075969,0.9855182092662078,-0.0942299246122925,-0.752794307686555,0.0208766938873012
-0.2382963724779251,0.0060997788696709,0.5563995437730644,0.8039930909842138,-0.0872462570037705,0.4082804662264145,-0.0125354445917496
-0.1129868377252957,-0.0111894800092369,0.3130015395320303,0.944804361424632,-0.085332038103096,0.9056257165060378,-0.0074932720699676
-0.2150524304087251,-0.0190877206392203,0.2944162637315997,0.7975542378859891,-0.0961292958478848,-0.2032734346376509,0.0218771512346482
-0.2299741710036832,0.0026449029863209,0.34837403137076,0.959110753430657,-0.1243941487120351,0.7018220450512769,0.0183323170609797
-0.1076801165078557,-0.007325136012483,0.3389489727112692,0.965441102145154,-0.0909539479480896,-1.0949765488063938,0.0257183109472403
-0.1840819796059915,0.0132002980440121,0.3460446838673831,0.9708004737595978,-0.1182388120705929,-1.5103883390724326,0.0109819609068406
-0.2175572501380523,-0.0009948161312928,0.3112707357318651,0.5413763549304228,-0.0960226209033247,0.389239554694352,0.0141381918759187
-0.2196074968148192,0.0087260252373638,0.2820867042618009,0.9374916791738792,-0.0928446230107751,0.4116147913985183,0.0034982093739818
-0.2112859129589857,-0.0004059868483927,0.3057163905118898,0.850944261406477,-0.0893951980670001,-0.8173753069276346,0.0175492156702917
-0.2046783155283934,-0.0064512790117982,0.2316570882139571,0.8286910708551485,-0.071583979353853,-0.1706317561781413,0.0360440246475269
-0.1084587633127138,0.0032065193863955,0.282921013217751,0.9328558128391417,-0.0986741156367782,0.9303506630002304,-0.0074227718058283
-0.1921415576657391,-0.0050623460001067,0.316065428096911,0.7625195331513605,-0.0968785927820789,-0.2073588083034752,-0.0018232083090671
-0.2199498812663034,0.0003589200124713,0.3228523436095419,0.5524356731945104,-0.0888088055770506,0.3731975679864883,0.0176183069778166
-0.2173379928315303,-0.0033996796214741,0.264264544413271,0.896941490925084,-0.1007518819334316,-1.258420722148841,-0.0079938969988913
-0.0082122927814372,0.0038790373009361,0.2695309368085142,0.9162927740543854,-0.1043658360726538,0.9999899524476272,0.0796324225867304
-0.2175579882628174,-0.0139114755768473,0.2375716129955971,0.7595518421306543,-0.090721627420366,-1.2363591457789893,0.017013080993543
-0.1448139212964203,0.0068445270830004,0.2451729574406677,0.4201150098255108,-0.1131620054449187,-0.1941215567529283,0.0027248430095383
-0.1359656394327514,-0.0209713538117122,0.2277516480685768,0.7793008291205189,-0.1081429649691645,-1.34047632097196,0.0286256771625907
-0.2148487669625015,-0.0109732043649674,0.2751989000769551,0.8784591576346746,-0.0937175201980865,-0.2082079084198838,-0.0030919154440461
-0.1491764027929094,0.0128961750624588,0.3600514874661054,0.918238006076382,-0.1061122201317397,-0.0434530832098498,0.0144755024324178
-0.1971213472735146,-0.0002537271933522,0.3327518404261379,0.7346959116368187,-0.0980420273311449,0.518009556832976,0.0063987277848878
-0.2175189872374155,0.0040777592668017,0.3215375736091575,1.0087419455118891,-0.0797363184708943,0.1030659107386637,-0.0009429303594168
-0.1324293592423696,0.009577116199045,0.325300047300096,0.967729334138064,-0.0760118119119332,-1.1235668642705043,0.019134764725533
-0.1900891741643638,-0.005467492699978,0.3250594850380975,0.8455830819009825,-0.1061352027058383,0.0530322627533035,0.0150982663326841
-0.2157149552096573,-0.0087255536647128,0.3206655472210727,0.9907908241654364,-0.0851243951947688,0.0813329756725919,-0.0063016386451517
-0.2320218391325578,0.0182385421244916,0.3151343593266414,0.989626448087598,-0.099824714366759,1.029287751081178,0.0135538284386589
-0.2191646430717989,-0.0023531916413871,0.2967142097131336,0.9853183627038996,-0.1063523080333537,0.6269505794495075,-0.0078537901818854
-0.2095325418906064,0.0031592791933547,0.3113689977975058,0.96031994473933,-0.0855324399655517,0.6848466355213296,0.0007049424581204
-0.2142524925736631,-0.0070812479364438,0.2814453288648015,0.8897410503138543,-0.0918461800873882,-0.4604880810230821,-0.0017831595557351
-0.2150714431149707,0.0094897330363365,0.5621741924417737,0.8076249162987831,-0.0989652024314444,0.4169805060348426,-0.0034699907062421
1.887464679103798,0.0016323396509841,0.3171230930337672,0.991534268014166,-0.0979737201339373,0.9793925429151428,0.0133852128658657
-0.0519665973542169,0.014953286691359,0.2765103062568567,0.7833396488567274,-0.0835190136005086,-1.4591783888063703,-0.0033275404758839
-0.2047732391181021,0.0109507643527694,0.2941107498200768,0.8340225002222293,-0.0958071627995889,-0.8335372500905709,0.0172273118601657
-0.216032727304987,0.002577185624506,0.336612892997886,0.9614912712711668,-0.0980866527971642,0.0100071507513665,0.0104214145975003
-0.2162128052066489,-0.0024618966459346,0.3068802952501841,0.8500707963529489,-0.0794896614805588,-0.8376380460753802,0.01645263510292
-0.2144331203650345,0.000400547978799,0.1052094949816791,0.4658840056191049,-0.0937857973781416,-1.882105724736528,0.0003268614761064
1.8910103032531016,-0.0031222933101706,0.3222144819253634,1.0128862001787544,-0.1138834777542587,0.9461308931318876,0.01131670525223
-0.1218261457818018,0.0116078569681845,0.324161699101925,0.9787893972423628,-0.0860135011873186,-1.1029781354161472,0.0220235542343889
-0.1349515238729297,-0.0082554178669923,0.3295280050316372,0.9558030766813774,-0.0824738727639241,-1.1427624228880662,0.0158478521541887
-0.215193132254837,-0.0037836154555858,0.3042136429094382,0.9649177800346096,-0.0792219679133969,-1.3277193319533682,-0.004013378918509
0.0723108071595747,0.0298337796104283,0.3325097323537525,0.9382462708278604,-0.093989382053314,0.1278818707534096,0.0673431183064685
-0.2211084053597538,-0.0101359720623401,0.3588938321714171,0.9466982947194434,-0.0866859395180952,0.1457064058281967,-0.0070980683018886
-0.1920472201847709,0.0094381094313956,0.1422018932328115,0.557088199875242,-0.0940638106677822,0.2023433350099972,-0.0033589328745436
-0.1937289451241087,-0.0048581241171736,0.3772406511110814,0.9286610078578252,-0.0818633861786267,-0.1800243100859827,-0.001196896150027
-0.1649719350049128,-0.0057423676622541,0.3074292098177881,0.9668392507787088,-0.0879028028946469,1.0509561546277468,0.0302040182760112
-0.2219483319448849,-0.0074785214300972,0.261741203825611,0.888468929713011,-0.0973342779722382,-0.1702790317699871,-0.0023218134736026
-0.1987545204660049,0.0038821854015078,0.3081104206655029,0.9697788340984812,-0.0747639466583836,0.4250312222598988,-0.0041320549614127
0.9925426079383805,0.0069589122434453,0.3628407732451787,0.8482519693488445,-0.0968034401743565,-0.66603827290336,0.083224369241467
-0.2069678942835286,0.0122091050164227,0.3334087434481224,0.9642549834399712,-0.1014707089497616,0.1443538232717075,0.0128944196921812
0.3965558398361414,0.0270027810521618,0.3282321995219122,0.9756088791783112,-0.0970813541090869,0.1614027436269721,0.0065046752496112
-0.2060414740869632,0.008501591408587,0.2702949407549382,0.6420869478520491,-0.0699379399981238,0.3193618640852956,0.0182138504947875
0.1626667402804276,-0.007403901321916,0.1839910958791215,0.6497412145575445,-0.1035495052458044,0.9473131616491944,0.0191466402730738
-0.2258015512613669,0.0028839882201605,0.2790613292317636,0.8713548603807877,-0.1027482870849463,-0.1918710443123196,-0.0031650375235605
-0.2047606829809176,0.0008016246777393,0.3086311117638277,0.8408113642287076,-0.0991426229364616,-0.8471616374590429,0.0107917313581804
-0.1890194967850981,-0.0104932339843658,0.3243955990657021,0.9844006144578988,-0.0955605247564814,-1.5123727455049811,0.0085637186568336
-0.1434823164737575,-0.011285798640674,0.2176816307707793,0.4285744436507805,-0.1090740683040405,-0.1981117228305054,-0.0108550724557975
-0.2063494737511435,-0.001062634015596,0.3357386279348713,0.9745256555884096,-0.0964239425914988,0.4123386846759904,-0.0064897298784579
-0.1275053737699207,0.005116285164064,0.2902045510287396,0.9103005126507576,-0.1108263322169706,1.0096393596251183,-0.0136599250630511
-0.1979435538862266,0.0034688351716094,0.284868334079852,0.8682126151617046,-0.0995469955101,-0.9845283307431506,0.0130721194522181
-0.227156931407666,-0.0153467614267797,0.2790457751197148,0.6483536786263073,-0.0963839730974917,0.321212371333189,0.0107941648290133
-0.2345598969044975,0.0035600274907533,0.3180597036701638,0.9688005646837224,-0.0941456166413536,-1.3185266325200018,-0.0017942787088267
-0.224437198771111,-0.0047207064847992,0.3269706159371202,0.5585803589440728,-0.0936149562762958,0.3816787233752415,-0.0161694532370243
-0.1599756093084459,0.0061945055509016,0.3255359781811279,0.9634478338235885,-0.0867425166833534,-0.143333673480394,0.0324632944102794
1.87669156156586,0.0104487339372086,0.327632040597555,0.9978193606520468,-0.1170760885751274,0.9637197576461012,0.0124353576553744
-0.2376714336559551,0.0061111038252537,0.3518747455564267,0.9675154067565898,-0.0723550689378024,0.1541790744502938,-0.0074359752782399
-0.2122543279656314,0.0015864912616612,0.2552367576788314,0.872485022182201,-0.1012761392692842,0.0642630460735086,0.0219187745076557
-0.2259586104130617,0.0083549300796957,0.3165059504081162,0.9695329330890684,-0.0877973589943368,0.3288492806561611,0.0227041027216823
-0.1902895788704205,-0.0047419322964631,0.3818687709312026,0.7803357085128109,-0.0842939232432849,0.9835724593945542,0.0397634898138422
-0.1997529324746592,-0.0166941243573196,0.3139514857245695,0.9603811516087676,-0.0965616301755918,2.312202704576644,-0.0040735942688777
-0.2315434579572418,0.0079973035876294,0.270137610483434,0.6335757872800063,-0.0882051999021291,0.3249134087520756,0.0020145012201313
-0.1824079625655688,0.0142414698683204,0.3323164215230783,0.9525933495972196,-0.0894412922467792,-1.5213369120390643,0.0171180111582481
0.3362082585159454,-0.0160094335481983,0.3077996329365637,0.8711024743077045,-0.1052974674175294,-0.0543874525052063,-0.0168574042140832
-0.2256925379569064,0.0060863734004956,0.3141433397144265,1.010431996324597,-0.1052531546090667,0.0744922983540232,-0.0289450514836766
